row_idx,node_id,seminar_number,seminar_name,seminar_keywords,seminar_classification
1335,24101,24101,Robust Query Processing in the Cloud,databases; cloud computing; query processing; indexing; scheduling,Databases; Distributed / Parallel / and Cluster Computing; Performance
1336,24102,24102,Shapes in Graph Data: Theory and Implementation,data for the Semantic Web; schema languages; constraint languages; graph data,Databases; Logic in Computer Science
1337,24111,24111,Logics for Dependence and Independence: Expressivity and Complexity,team semantics; hyperproperties; finite model theory; information theory; formal linguistics,Computational Complexity; Databases; Logic in Computer Science
1338,24112,24112,EU Cyber Resilience Act: Socio-Technical and Research Challenges,Digital Law and Policy; Usable security and transparency; Cybersecurity and Cyber-Resilience; Software Engineering and Secure Development; Software Analysis and Certification,Computers and Society; Cryptography and Security; Software Engineering
1339,24121,24121,"Trustworthiness and Responsibility in AI – Causality, Learning, and Verification",artificial intelligence; machine learning; causality; responsible AI; verification,Artificial Intelligence; Machine Learning
1340,24122,24122,Low-Dimensional Embeddings of High-Dimensional Data: Algorithms and Applications,dimensionality reduction; visualization; high-dimensional,Data Structures and Algorithms; Machine Learning
1341,24141,24141,Network Calculus,Network calculus; effective bandwidths; queueing network; performance evaluation; age of information,Networking and Internet Architecture; Performance
1342,24151,24151,Methods and Tools for the Engineering and Assurance of Safe Autonomous Systems,safety-critical autonomous systems; software engineering; simulation-based verification and validation; safety assurance; AI,Artificial Intelligence; Logic in Computer Science; Software Engineering
1343,24161,24161,Research Software Engineering: Bridging Knowledge Gaps,Research Software Engineering; Software Engineering; Data Science,Computers and Society; Software Engineering
1344,24162,24162,Hardware Support for Cloud Database Systems in the Post-Moore’s Law Era,Database systems; Hyperscale systems; Cloud computing; Computer architecture; Hardware/software co-design,Databases; Hardware Architecture
1345,24171,24171,"Automated Synthesis: Functional, Reactive and Beyond",Automated synthesis; Boolean functions; knowledge representations; reactive synthesis; SAT/SMT solvers,Artificial Intelligence; Logic in Computer Science
1346,24172,24172,Code Search,code search; developer tools,Software Engineering
1347,24181,24181,"Computational Metabolomics: Towards Molecules, Models, and their Meaning",metabolomics; bioinformatics; cheminformatics; multi-omics; benchmarking,Artificial Intelligence; Emerging Technologies; Information Retrieval
1348,24182,24182,Resilience and Antifragility of Autonomous Systems,resilience; antifragility; autonomous systems; AI; safety; ethics and assurance of autonomous systems,Artificial Intelligence; Computers and Society; Systems and Control
1349,24192,24192,Generalization by People and Machines,Interpretable Machine Learning; Human-AI Collaboration; Cognitive Science; Neuro-Symbolic Reasoning; Explainability,Artificial Intelligence; Machine Learning; Symbolic Computation
1350,24201,24201,Discrete Algorithms on Modern and Emerging Compute Infrastructure,Data Structures and Discrete Algorithms; Emerging Compute Infrastructure,Data Structures and Algorithms; Discrete Mathematics; Emerging Technologies
1351,24202,24202,Causal Inference for Spatial Data Analytics,spatial causal inference; spatial data analytics; causal machine learning,Artificial Intelligence; Machine Learning
1352,24211,24211,Evaluation Perspectives of Recommender Systems: Driving Research and Education,Recommender Systems; Evaluation; Information Retrieval; User Interaction; Intelligent Systems,Human-Computer Interaction; Information Retrieval; Machine Learning
1353,24212,24212,Classical-Quantum Synergies in the Theory and Practice of Quantum Error Correction,quantum error correction; fault-tolerant quantum computing; quantum LDPC codes; hardware implementation and prototyping; noise models,Information Theory
1354,24231,24231,Stochastic Games,Stochastic Games; Reinforcement Learning; Optimisation; Multi-agent Systems,Artificial Intelligence; Computational Complexity; Computer Science and Game Theory
1355,24232,24232,Designing Computers’ Control Over Our Bodies,control; human-computer integration; body; HCI,Human-Computer Interaction
1356,24241,24241,"Geometric modeling: Challenges for Additive Manufacturing, Design and Analysis",Geometric Modeling; Additive Manufacturing; isogeometric analysis; machine learning,Computational Geometry; Graphics; Machine Learning
1357,24242,24242,Computational Analysis and Simulation of the Human Voice,voice analysis; voice simulation; health care; visualization,Machine Learning; Sound
1358,24251,24251,Teaching Support Systems for Formal Foundations of Computer Science,Computing education research; Formal foundations of computer science; Intelligent tutoring systems; User studies; user modeling and adaptive personalization; Artificial intelligence in education; educational data mining,Formal Languages and Automata Theory; Human-Computer Interaction; Logic in Computer Science
1359,24261,24261,Computational Creativity for Game Development,computational intelligence; artificial intelligence; computational creativity; game design; game development,Artificial Intelligence; Human-Computer Interaction; Multimedia
1360,24271,24271,Theory of Randomized Optimization Heuristics,black-box optimization heuristics; evolution strategies; genetic and evolutionary algorithms; runtime and convergence analysis; stochastic processes,Neural and Evolutionary Computing
1361,24272,24272,A Game of Shadows: Effective Mastery Learning in the Age of Ubiquitous AI,Computing education; Mastery learning; LLMs; ChatGPT; Machine learning,Other Computer Science
1362,24281,24281,Dynamic Traffic Models in Transportation Science,Dynamic equilibria; Dynamic traffic assignments; Traffic simulation; dynamic network flow theory; energy aware DTA,Computational Engineering / Finance / and Science; Computer Science and Game Theory; Multiagent Systems
1363,24282,24282,Automated Machine Learning for Computational Mechanics,automated algorithm design; computational mechanics; engineering applications of AI; black-box optimization; physics-informed machine learning,Artificial Intelligence; Computational Engineering / Finance / and Science; Machine Learning
1364,24291,24291,Programmable Host Networking,Network stacks; SmartNICs; Network APIs,Hardware Architecture; Networking and Internet Architecture; Operating Systems
1365,24292,24292,Improving Trust between Humans and Software Robots in Robotic Process Automation,Robotic Process Automation; Software Robots; Human-centered AI; Business Process Management; Human-Computer Interaction,Artificial Intelligence; Human-Computer Interaction; Other Computer Science
1366,24301,24301,"Art, Visual Illusions, and Data Visualization",Data visualization; perception; art; visual illusions; artificial intelligence,Artificial Intelligence; Graphics; Human-Computer Interaction
1367,24302,24302,Learning with Music Signals: Technology Meets Education,Music information retrieval; education; signal processing; deep learning; user interaction,Machine Learning; Multimedia; Sound
1368,24311,24311,Resource-Efficient Machine Learning,resource-efficient systems; systems for machine learning,Hardware Architecture; Machine Learning; Operating Systems
1369,24312,24312,Security and Privacy of Current and Emerging IoT Devices and Systems,IoT; CPS; Smart Devices; Security; Privacy; Mission Criticality; Safety; Resilience; Trusted Computing; Computer Architecture,Cryptography and Security; Hardware Architecture
1370,24341,24341,Proof Representations: From Theory to Applications,proof theory; proof calculi; computational interpretations; proof semantics; dynamic operators,Artificial Intelligence; Logic in Computer Science; Programming Languages
1371,24342,24342,Leveraging AI for Management Decision-Making,Management; Business; Decision-making; Applications; Marketing,Artificial Intelligence; Machine Learning
1372,24351,24351,"Power, Energy, and Carbon-Aware Computing on Heterogeneous Systems (PEACHES)",carbon footprint; net-zero; emissions; power/energy; heterogeneous systems,Distributed / Parallel / and Cluster Computing; Emerging Technologies; Other Computer Science
